  -20.000000000000000        6.2383031815346226E-004  -2.4953212726138492E-002  -6.2383031815346226E-004
  -19.899999999999999        6.3010384111301541E-004  -2.5078132876298016E-002  -6.3010384111301541E-004
  -19.800000000000001        6.3647241528552148E-004  -2.5204307645306651E-002  -6.3647241528552148E-004
  -19.699999999999999        6.4293796934471767E-004  -2.5331755992181876E-002  -6.4293796934471767E-004
  -19.600000000000001        6.4950248109947768E-004  -2.5460497259099529E-002  -6.4950248109947768E-004
  -19.500000000000000        6.5616797900262455E-004  -2.5590551181102362E-002  -6.5616797900262455E-004
  -19.399999999999999        6.6293654371403585E-004  -2.5721937896104587E-002  -6.6293654371403585E-004
  -19.300000000000001        6.6981030972028724E-004  -2.5854677955203086E-002  -6.6981030972028724E-004
  -19.199999999999999        6.7679146701318392E-004  -2.5988792333306261E-002  -6.7679146701318392E-004
  -19.100000000000001        6.8388226282963113E-004  -2.6124302440091913E-002  -6.8388226282963113E-004
  -19.000000000000000        6.9108500345542489E-004  -2.6261230131306150E-002  -6.9108500345542489E-004
  -18.899999999999999        6.9840205609565317E-004  -2.6399597720415689E-002  -6.9840205609565317E-004
  -18.800000000000001        7.0583585081453453E-004  -2.6539427990626502E-002  -7.0583585081453453E-004
  -18.699999999999999        7.1338888254765444E-004  -2.6680744207282274E-002  -7.1338888254765444E-004
  -18.600000000000001        7.2106371318969738E-004  -2.6823570130656744E-002  -7.2106371318969738E-004
  -18.500000000000000        7.2886297376093304E-004  -2.6967930029154520E-002  -7.2886297376093304E-004
  -18.399999999999999        7.3678936665586047E-004  -2.7113848692935667E-002  -7.3678936665586047E-004
  -18.300000000000001        7.4484566797759506E-004  -2.7261351447979976E-002  -7.4484566797759506E-004
  -18.199999999999999        7.5303472996174586E-004  -2.7410464170607548E-002  -7.5303472996174586E-004
  -18.100000000000001        7.6135948349372626E-004  -2.7561213302472895E-002  -7.6135948349372626E-004
  -18.000000000000000        7.6982294072363352E-004  -2.7713625866050810E-002  -7.6982294072363352E-004
  -17.899999999999999        7.7842819778303665E-004  -2.7867729480632708E-002  -7.7842819778303665E-004
  -17.800000000000001        7.8717843760823690E-004  -2.8023552378853237E-002  -7.8717843760823690E-004
  -17.699999999999999        7.9607693287479309E-004  -2.8181123423767673E-002  -7.9607693287479309E-004
  -17.600000000000001        8.0512704904833971E-004  -2.8340472126501561E-002  -8.0512704904833971E-004
